year,category,category_slug,category_url,rank,rank_label,venue_idx,name,venue_url,profile_url,address,postcode,lat,lon,geocode_source
2026,Plant Champions,plant_champions,https://restaurantsbrighton.co.uk/plant-based-brighton/,17,seventeenth,69,We Love Falafel,http://welovefalafel.co.uk/,,,BN1 4EP,50.827507,-0.137705,ONSPD via Nominatim postcode
2026,Plant Champions,plant_champions,https://restaurantsbrighton.co.uk/plant-based-brighton/,18,eighteenth,70,The Roundhill,https://restaurantsbrighton.co.uk/the-roundhill-brighton/,https://restaurantsbrighton.co.uk/the-roundhill-brighton/,100 Ditchling Road Brighton BN1 4SG,BN1 4SG,50.836080,-0.133358,ONSPD via venue page postcode
2026,Plant Champions,plant_champions,https://restaurantsbrighton.co.uk/plant-based-brighton/,19,nineteenth,71,Purezza,https://restaurantsbrighton.co.uk/purezza-brighton-vegan-pizza/,https://restaurantsbrighton.co.uk/purezza-brighton-vegan-pizza/,"12 St James's St, Kemptown, Brighton BN2 1RE",BN2 1RE,50.821072,-0.135178,ONSPD via venue page postcode
2026,Plant Champions,plant_champions,https://restaurantsbrighton.co.uk/plant-based-brighton/,20,twentieth,72,Happy Maki,https://restaurantsbrighton.co.uk/happy-maki/,https://restaurantsbrighton.co.uk/happy-maki/,,BN1 1UN,50.824925,-0.139355,ONSPD via Nominatim postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,1,First place - Brighton's Best Cocktail,73,The Grand & Cyan Restaurant,https://restaurantsbrighton.co.uk/the-grand-brighton/,https://restaurantsbrighton.co.uk/the-grand-brighton/,The Grand 97-99 King's Road Brighton BN1 2FW,BN1 2FW,50.821554,-0.147326,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,2,Second place - Brighton's best cocktail,46,Dishoom Permit Room,https://restaurantsbrighton.co.uk/dishoom-permit-room-brighton/,https://restaurantsbrighton.co.uk/dishoom-permit-room-brighton/,,BN1 1HL,50.821465,-0.139266,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,3,THIRD place,74,Clementine and Co,https://www.clementineandco.co.uk/,,,,,,Nominatim mismatch (SO50 7QG)
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,4,FOURTH place,75,Blossoms Bar,https://restaurantsbrighton.co.uk/blossoms-brighton/,https://restaurantsbrighton.co.uk/blossoms-brighton/,"17-18 BRIGHTON SQUARE, BRIGHTON, BN1 1HD",BN1 1HD,50.822120,-0.140333,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,5,FIFTH place,76,FUMI,https://restaurantsbrighton.co.uk/fumi-brighton/,https://restaurantsbrighton.co.uk/fumi-brighton/,"1 Circus St, Brighton, Brighton and Hove, Brighton BN2 9AS, United Kingdom",BN2 9AS,50.825005,-0.134553,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,6,sixth,4,Bonsai Plant Kitchen,https://restaurantsbrighton.co.uk/bonsai-plant-kitchen/,https://restaurantsbrighton.co.uk/bonsai-plant-kitchen/,"44/45 Baker Street Brighton, BN1 4JN",BN1 4JN,50.831726,-0.135307,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,7,seventh,3,Burnt Orange,https://restaurantsbrighton.co.uk/burnt-orange-brighton/,https://restaurantsbrighton.co.uk/burnt-orange-brighton/,"59 Middle Street, Brighton,East Sussex, BN1 1AL",BN1 1AL,50.821362,-0.142961,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,8,eighth,10,Carne,https://restaurantsbrighton.co.uk/carne/,https://restaurantsbrighton.co.uk/carne/,63 Church Road Hove BN3 2BD,BN3 2BD,50.827368,-0.166195,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,9,ninth,77,Bar 50ml,https://restaurantsbrighton.co.uk/bar-50ml-brighton/,https://restaurantsbrighton.co.uk/bar-50ml-brighton/,"10 St Georges Place, Brighton BN1 4GB",BN1 4GB,50.827610,-0.135713,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,10,tenth,78,The Plotting Parlour,https://restaurantsbrighton.co.uk/plotting-parlour-brighton/,https://restaurantsbrighton.co.uk/plotting-parlour-brighton/,"6 Steine St, Brighton BN2 1TE",BN2 1TE,50.820434,-0.136098,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,11,eleventh,79,Twisted Lemon,https://restaurantsbrighton.co.uk/twisted-lemon-cocktail-bar-brighton/,https://restaurantsbrighton.co.uk/twisted-lemon-cocktail-bar-brighton/,"41 Middle St, Brighton BN1 1AL",BN1 1AL,50.821362,-0.142961,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,12,twelfth,80,Kemptown Klub,https://restaurantsbrighton.co.uk/the-kemptown-klub/,https://restaurantsbrighton.co.uk/the-kemptown-klub/,"75 St George's Rd, Kemptown, Brighton BN2 1EF",BN2 1EF,50.817605,-0.118053,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,13,thirteenth,81,Apiary,https://restaurantsbrighton.co.uk/apiary-brighton/,https://restaurantsbrighton.co.uk/apiary-brighton/,"50 Norfolk Square, Brighton and Hove, Brighton BN1 2PA",BN1 2PA,50.825227,-0.154380,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,14,fourteenth,16,Pearly Cow,https://restaurantsbrighton.co.uk/pearly-cow-brighton/,https://restaurantsbrighton.co.uk/pearly-cow-brighton/,"Pearly Cow, Brighton 123 Kings Road Brighton BN1 2FY",BN1 2FY,50.821734,-0.149619,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,15,fifteenth,82,Bar Valentino,https://restaurantsbrighton.co.uk/bar-valentino-brighton/,https://restaurantsbrighton.co.uk/bar-valentino-brighton/,"7 New Rd, Brighton BN1 1UF",BN1 1UF,50.823502,-0.139568,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,16,sixteenth,83,Brighton Rocks,https://restaurantsbrighton.co.uk/brighton-rocks-bar/,https://restaurantsbrighton.co.uk/brighton-rocks-bar/,"6 Rock Place, Brighton, BN2 1PF",BN2 1PF,50.819831,-0.131039,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,17,seventeenth,84,The Golden Pineapple,https://restaurantsbrighton.co.uk/the-golden-pineapple-brighton/,https://restaurantsbrighton.co.uk/the-golden-pineapple-brighton/,"14 Ship Street Brighton, BN1 1AD",BN1 1AD,50.821691,-0.142167,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,18,eighteenth,15,The Coal Shed,https://restaurantsbrighton.co.uk/coal-shed-brighton/,https://restaurantsbrighton.co.uk/coal-shed-brighton/,"Clarence House, 30-31 North St, Brighton BN1 1EB",BN1 1EB,50.822449,-0.140064,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,19,nineteenth,85,Plateau,https://restaurantsbrighton.co.uk/plateau-brighton/,https://restaurantsbrighton.co.uk/plateau-brighton/,"1 Bartholowmews, Brighton, BN1 1HG",BN1 1HG,50.820995,-0.139682,ONSPD via venue page postcode
2026,Best Cocktails,best_cocktails,https://restaurantsbrighton.co.uk/best-cocktails-brighton/,20,twentieth,86,Bohemia,https://restaurantsbrighton.co.uk/bohemia-brighton/,https://restaurantsbrighton.co.uk/bohemia-brighton/,"54-55 Meeting House Ln, Brighton BN1 1HB",BN1 1HB,50.822154,-0.140729,ONSPD via venue page postcode
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,1,First place,87,The Signalman,https://restaurantsbrighton.co.uk/signalman-brighton/,https://restaurantsbrighton.co.uk/signalman-brighton/,"76 DITCHLING RISE, BRIGHTON BN1 4QQ",BN1 4QQ,50.836404,-0.135618,ONSPD via venue page postcode
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,2,Second place,58,Earth & Stars,https://restaurantsbrighton.co.uk/earth-and-stars-brighton/,https://restaurantsbrighton.co.uk/earth-and-stars-brighton/,"46 WINDSOR STREET, BRIGHTON, EAST SUSSEX BN1 1RJ",BN1 1RJ,50.824543,-0.142466,ONSPD via venue page postcode
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,3,Third place,88,The Robin Hood,https://restaurantsbrighton.co.uk/robin-hood-brighton/,https://restaurantsbrighton.co.uk/robin-hood-brighton/,"1-3 Norfolk Place, Brighton, East Sussex, BN1 2PF",BN1 2PF,50.824751,-0.155549,ONSPD via venue page postcode
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,4,Fourth place,89,The Lion & Lobster,https://restaurantsbrighton.co.uk/lion-lobster-pub-brighton/,https://restaurantsbrighton.co.uk/lion-lobster-pub-brighton/,"24 Sillwood Street, Brighton, BN1 2PS",BN1 2PS,50.823874,-0.154675,ONSPD via venue page postcode
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,5,Fifth place,90,The Cleveland Arms,https://restaurantsbrighton.co.uk/the-cleveland-arms-brighton/,https://restaurantsbrighton.co.uk/the-cleveland-arms-brighton/,"27A Cleveland Road, Brighton, East Sussex, BN1 6FF",BN1 6FF,50.841599,-0.138195,ONSPD via venue page postcode
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,6,sixth,91,The Farm Tavern,https://restaurantsbrighton.co.uk/the-farm-tavern-hove/,https://restaurantsbrighton.co.uk/the-farm-tavern-hove/,"13 Farm Rd, Hove BN3 1FB",BN3 1FB,50.826786,-0.159146,ONSPD via venue page postcode
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,7,seventh,92,The Bell Tower,https://restaurantsbrighton.co.uk/bell-tower-brighton/,https://restaurantsbrighton.co.uk/bell-tower-brighton/,1 Arundel Road BN2 5TE Brighton,BN2 5TE,50.815831,-0.107704,ONSPD via venue page postcode
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,8,eighth,93,Ladies Mile,https://restaurantsbrighton.co.uk/ladies-mile-pub-patcham/,https://restaurantsbrighton.co.uk/ladies-mile-pub-patcham/,Mackie Avenue Patcham Brighton BN1 8RA,BN1 8RA,50.864987,-0.143616,ONSPD via venue page postcode
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,9,ninth,94,The Howard,https://www.thehowardbrighton.co.uk/,,,BN2 9TP,50.831238,-0.126976,ONSPD via Nominatim (Sussex bbox)
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,10,tenth,95,Sussex Yeoman,https://www.instagram.com/thesussexyeoman/,,,BN1 3LU,50.828715,-0.143323,ONSPD via Nominatim (Sussex bbox)
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,11,Eleventh,96,Argyle Arms,https://www.instagram.com/theargylearmsbrighton/,,,BN1 4QB,50.834046,-0.141506,ONSPD via Nominatim (Sussex bbox)
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,12,twelfth,97,Bedford Tavern,https://www.instagram.com/bedfordtavern/?hl=en-gb,,,BN1 2PG,50.823597,-0.155949,ONSPD via Nominatim (Sussex bbox)
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,13,thirteenth,80,Kemptown Klub,https://restaurantsbrighton.co.uk/the-kemptown-klub/,https://restaurantsbrighton.co.uk/the-kemptown-klub/,"75 St George's Rd, Kemptown, Brighton BN2 1EF",BN2 1EF,50.817605,-0.118053,ONSPD via venue page postcode
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,14,fourteenth,98,Mrs Fitzherberts,https://mrsfitzherberts.co.uk/,,,BN1 1UG,50.823701,-0.139063,ONSPD via Nominatim (Sussex bbox)
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,15,fifteenth,99,Better Half,https://restaurantsbrighton.co.uk/better-half-pub/,https://restaurantsbrighton.co.uk/better-half-pub/,"1 Hove Place, Hove, East Sussex BN3 2RG",BN3 2RG,50.825578,-0.174955,ONSPD via venue page postcode
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,16,sixteenth,100,The Westbourne,https://restaurantsbrighton.co.uk/the-westbourne/,https://restaurantsbrighton.co.uk/the-westbourne/,"The Westbourne, 90 Portland Road, Hove, BN3 5DN",BN3 5DN,50.832817,-0.182824,ONSPD via venue page postcode
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,17,seventeenth,101,The North Star,https://restaurantsbrighton.co.uk/the-north-star/,https://restaurantsbrighton.co.uk/the-north-star/,"2-3 Pavilion Buildings, Brighton, BN1 1EE",BN1 1EE,50.821994,-0.138236,ONSPD via venue page postcode
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,18,eighteenth,102,Longman,https://restaurantsbrighton.co.uk/the-longman-pub-brighton/,https://restaurantsbrighton.co.uk/the-longman-pub-brighton/,"The Longman, 2-10 Wilmington Way, Patcham, Brighton, BN1 8JH",BN1 8JH,50.859765,-0.140228,ONSPD via venue page postcode
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,19,nineteenth,103,Basketmakers Arms,https://restaurantsbrighton.co.uk/basketmakers-arms-brighton/,https://restaurantsbrighton.co.uk/basketmakers-arms-brighton/,12 Gloucester Road Brighton East Sussex BN1 4AD,BN1 4AD,50.826554,-0.136578,ONSPD via venue page postcode
2026,Best Brighton Pub,best_brighton_pub,https://restaurantsbrighton.co.uk/best-pubs-in-brighton/,20,twentieth,83,Brighton Rocks,https://restaurantsbrighton.co.uk/brighton-rocks-bar/,https://restaurantsbrighton.co.uk/brighton-rocks-bar/,"6 Rock Place, Brighton, BN2 1PF",BN2 1PF,50.819831,-0.131039,ONSPD via venue page postcode
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,1,First place - Best Family restaurant,40,Jo & Co,https://restaurantsbrighton.co.uk/jo-and-co/,https://restaurantsbrighton.co.uk/jo-and-co/,"115 Church Road, Hove, BN3 2AF",BN3 2AF,50.828020,-0.171665,ONSPD via venue page postcode
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,2,Second place,41,Moksha,https://restaurantsbrighton.co.uk/moksha-caffe-brighton/,https://restaurantsbrighton.co.uk/moksha-caffe-brighton/,4-5 York Place Brighton East Sussex BN1 4GU,BN1 4GU,50.828646,-0.135785,ONSPD via venue page postcode
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,3,Third place,104,La Choza,https://restaurantsbrighton.co.uk/la-choza/,https://restaurantsbrighton.co.uk/la-choza/,"36 Gloucester Road, Brighton BN1 4AQ",BN1 4AQ,50.826920,-0.139247,ONSPD via venue page postcode
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,4,fourth,105,Fatto a Mano,https://restaurantsbrighton.co.uk/fatto-a-mano-north-laine/,https://restaurantsbrighton.co.uk/fatto-a-mano-north-laine/,"Kensington Gardens, Brighton",BN1 4JF,50.832592,-0.137360,ONSPD via Nominatim (Sussex bbox)
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,5,fifth,93,Ladies Mile,https://restaurantsbrighton.co.uk/ladies-mile-pub-patcham/,https://restaurantsbrighton.co.uk/ladies-mile-pub-patcham/,Mackie Avenue Patcham Brighton BN1 8RA,BN1 8RA,50.864987,-0.143616,ONSPD via venue page postcode
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,6,sixth,13,Wabi Sabi,https://restaurantsbrighton.co.uk/wabi-sabi/,https://restaurantsbrighton.co.uk/wabi-sabi/,"121 Church Rd, Hove, Brighton and Hove, Hove BN3 2AF, United Kingdom",BN3 2AF,50.828020,-0.171665,ONSPD via venue page postcode
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,7,seventh,106,Ask Italian,https://www.askitalian.co.uk/italian/restaurants/brighton,,,BN1 1AE,50.821384,-0.141753,ONSPD via Nominatim (Sussex bbox)
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,8,eighth,107,Nostos,https://restaurantsbrighton.co.uk/nostos-hove/,https://restaurantsbrighton.co.uk/nostos-hove/,"63a Holland Rd, Hove, BN3 1BA",BN3 1BA,50.826636,-0.161594,ONSPD via venue page postcode
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,9,ninth,108,Shepherd & Dog,https://restaurantsbrighton.co.uk/shepherd-dog-fulking-henfield/,https://restaurantsbrighton.co.uk/shepherd-dog-fulking-henfield/,"The St, Fulking, Henfield, W. Sussex BN5 9LU",BN5 9LU,50.888882,-0.227506,ONSPD via venue page postcode
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,10,tenth,109,Bagelman,https://www.bagelman.co.uk/,,,BN2 1TH,50.820825,-0.135273,ONSPD via Nominatim (Sussex bbox)
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,11,eleventh,110,Shelter Hall,https://restaurantsbrighton.co.uk/shelter-hall-brighton/,https://restaurantsbrighton.co.uk/shelter-hall-brighton/,"Kings Road Arches, Shelter Hall, Brighton BN1 1NB",BN1 1NB,50.819992,-0.142235,ONSPD via venue page postcode
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,12,twelfth,111,Donatello,https://restaurantsbrighton.co.uk/donatello-brighton/,https://restaurantsbrighton.co.uk/donatello-brighton/,,BN1 1HJ,50.821686,-0.139839,ONSPD via venue page postcode
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,13,thirteenth,112,The Chimney House,https://restaurantsbrighton.co.uk/chimney-house-brighton/,https://restaurantsbrighton.co.uk/chimney-house-brighton/,"28 Upper Hamilton Road, Brighton BN1 5DF",BN1 5DF,50.835039,-0.148127,ONSPD via venue page postcode
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,14,fourteenth,55,Trading Post Coffee,https://restaurantsbrighton.co.uk/trading-post-coffee-brighton/,https://restaurantsbrighton.co.uk/trading-post-coffee-brighton/,"36 Ship St, Brighton, BN1 1AB",BN1 1AB,50.822959,-0.141790,ONSPD via venue page postcode
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,15,fifteenth,113,History Pizzeria,https://historypizzeria.co.uk/,,,BN3 2JQ,50.826314,-0.162871,ONSPD via Nominatim (Sussex bbox)
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,16,sixteenth,114,Good Companions,https://www.goodcompanions.pub/,,,BN1 3TE,50.831952,-0.147980,ONSPD via Nominatim (Sussex bbox)
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,17,seventeenth,115,Wood X Coal,,,,,50.8172888,-0.1241377,"Nominatim (Sussex bbox, no postcode)"
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,18,eighteenth,116,Sabai,https://restaurantsbrighton.co.uk/sabai-thai-brighton/,https://restaurantsbrighton.co.uk/sabai-thai-brighton/,"165-169 Princes House, Princes Place, North St, Brighton BN1 1EA",BN1 1EA,50.822634,-0.139460,ONSPD via venue page postcode
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,19,nineteenth,117,Blend & Brew,https://blendbrewbrighton.co.uk/,,,BN1 4ED,50.828290,-0.139434,ONSPD via Nominatim (Sussex bbox)
2026,Family Friendly,family_friendly,https://restaurantsbrighton.co.uk/family-restaurants-brighton/,20,twentieth,118,The Big Bowl,https://restaurantsbrighton.co.uk/the-big-bowl-brighton/,https://restaurantsbrighton.co.uk/the-big-bowl-brighton/,"54 Preston St, Brighton BN1 2HE",BN1 2HE,50.824016,-0.150580,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,1,First place,41,Moksha,https://restaurantsbrighton.co.uk/moksha-caffe-brighton/,https://restaurantsbrighton.co.uk/moksha-caffe-brighton/,4-5 York Place Brighton East Sussex BN1 4GU,BN1 4GU,50.828646,-0.135785,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,2,Second place,40,Jo & Co,https://restaurantsbrighton.co.uk/jo-and-co/,https://restaurantsbrighton.co.uk/jo-and-co/,"115 Church Road, Hove, BN3 2AF",BN3 2AF,50.828020,-0.171665,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,3,Third place,0,terre à terre,https://restaurantsbrighton.co.uk/terre-a-terre/,https://restaurantsbrighton.co.uk/terre-a-terre/,"71 East St, Brighton, The City of Brighton and Hove BN1 1HQ, UK",BN1 1HQ,50.820397,-0.139095,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,4,fourth,42,Starfish & Coffee,https://restaurantsbrighton.co.uk/starfish-and-coffee-cafe-brighton/,https://restaurantsbrighton.co.uk/starfish-and-coffee-cafe-brighton/,"32 Egremont Place, BN2 0GA Brighton",BN2 0GA,50.822748,-0.129148,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,5,fifth,73,The Grand & Cyan Restaurant,https://restaurantsbrighton.co.uk/the-grand-brighton/,https://restaurantsbrighton.co.uk/the-grand-brighton/,The Grand 97-99 King's Road Brighton BN1 2FW,BN1 2FW,50.821554,-0.147326,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,6,sixth,46,Dishoom Permit Room,https://restaurantsbrighton.co.uk/dishoom-permit-room-brighton/,https://restaurantsbrighton.co.uk/dishoom-permit-room-brighton/,,BN1 1HL,50.821465,-0.139266,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,7,seventh,119,Flour Pot Bakery,https://restaurantsbrighton.co.uk/flour-pot-bakery-elm-grove-brighton/,https://restaurantsbrighton.co.uk/flour-pot-bakery-elm-grove-brighton/,124 Elm Grove BN2 3DB,BN2 3DB,50.831302,-0.123097,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,8,eighth,1,Kindling,https://restaurantsbrighton.co.uk/kindling-brighton/,https://restaurantsbrighton.co.uk/kindling-brighton/,"69 East Street, Brighton BN1 1HQ",BN1 1HQ,50.820397,-0.139095,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,9,ninth,120,Casazul,https://restaurantsbrighton.co.uk/casazul-brighton/,https://restaurantsbrighton.co.uk/casazul-brighton/,"Open Market, 21 Marshalls Row, Brighton BN1 4JU",BN1 4JU,50.831509,-0.135217,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,10,tenth,121,Thatched Inn,https://www.thatchedinn.co.uk/,,,BN6 8DD,50.927943,-0.136429,ONSPD via Nominatim (Sussex bbox)
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,11,eleventh,2,Embers,https://restaurantsbrighton.co.uk/embers-brighton/,https://restaurantsbrighton.co.uk/embers-brighton/,"42 Meeting House Lane, Brighton, BN1 1HB",BN1 1HB,50.822154,-0.140729,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,12,twelfth,88,The Robin Hood,https://restaurantsbrighton.co.uk/robin-hood-brighton/,https://restaurantsbrighton.co.uk/robin-hood-brighton/,"1-3 Norfolk Place, Brighton, East Sussex, BN1 2PF",BN1 2PF,50.824751,-0.155549,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,13,thirteenth,9,Il Bistro,https://restaurantsbrighton.co.uk/il-bistro-brighton/,https://restaurantsbrighton.co.uk/il-bistro-brighton/,"6 Market St, Brighton BN1 1HH",BN1 1HH,50.821460,-0.139763,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,14,fourteenth,20,Andalucia Restaurant,https://restaurantsbrighton.co.uk/andalucia/,https://restaurantsbrighton.co.uk/andalucia/,60 Ferring StreetWorthingWest Sussex BN12 5JP,BN12 5JP,50.815475,-0.446761,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,15,fifteenth,43,Oeuf Cafe,https://restaurantsbrighton.co.uk/oeuf-cafe-hove/,https://restaurantsbrighton.co.uk/oeuf-cafe-hove/,"8 Third Avenue Hove, BN3 2PX",BN3 2PX,50.826000,-0.170934,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,16,sixteenth,21,Crabshack,https://restaurantsbrighton.co.uk/crabshack-worthing/,https://restaurantsbrighton.co.uk/crabshack-worthing/,"2 Marine Parade, Worthing BN11 3PN",BN11 3PN,50.810706,-0.364391,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,17,seventeenth,90,The Cleveland Arms,https://restaurantsbrighton.co.uk/the-cleveland-arms-brighton/,https://restaurantsbrighton.co.uk/the-cleveland-arms-brighton/,"27A Cleveland Road, Brighton, East Sussex, BN1 6FF",BN1 6FF,50.841599,-0.138195,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,18,eighteenth,122,Salt Shed,https://www.instagram.com/saltshed/,,,BN1 1UD,50.824082,-0.138380,ONSPD via Nominatim (Sussex bbox)
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,19,nineteenth,87,The Signalman,https://restaurantsbrighton.co.uk/signalman-brighton/,https://restaurantsbrighton.co.uk/signalman-brighton/,"76 DITCHLING RISE, BRIGHTON BN1 4QQ",BN1 4QQ,50.836404,-0.135618,ONSPD via venue page postcode
2026,Best Team,best_team,https://restaurantsbrighton.co.uk/bravo-best-team/,20,twentieth,123,Moon By Sea,https://www.instagram.com/themoonbysea/,,,BN1 2GG,50.823260,-0.149985,ONSPD via Nominatim (Sussex bbox)
